@relation train

@attribute p1 numeric
@attribute p2 numeric
@attribute p3 numeric
@attribute p4 numeric
@attribute p5 numeric
@attribute p6 numeric
@attribute p7 numeric
@attribute p8 numeric
@attribute p9 numeric
@attribute p10 numeric
@attribute p11 numeric
@attribute p12 numeric
@attribute p13 numeric
@attribute p14 numeric
@attribute p15 numeric
@attribute p16 numeric
@attribute p17 numeric
@attribute p18 numeric
@attribute p19 numeric
@attribute p20 numeric
@attribute p21 numeric
@attribute r {TRUE,FALSE}

@data
2.344069,0.773453,-0.462157,-0.209399,0.053733,-1.248405,0.439423,0.287917,0.553956,-0.209046,0.397694,-1.604972,1.169796,-0.362713,-1.351681,-1.733711,-1.599056,0.851413,-0.286977,0.878201,-0.86012,FALSE
0.391763,-0.627301,1.019711,-0.776991,0.004859,-0.797015,-0.246842,0.191724,0.643687,-0.6831,-0.207353,-1.436604,-0.929027,-0.571538,-1.120966,-1.03298,-1.379184,-1.967216,0.462793,1.188,4.300902,FALSE
-1.114417,-0.867752,-0.180076,0.851894,0.09783,-1.689271,-0.312401,6.652447,1.351256,-0.535632,0.003364,-0.927411,0.059125,-2.035601,0.346851,-0.867592,-0.114213,-0.469148,-1.980175,0.903142,-1.265717,FALSE
0.782266,-0.04491,-0.69192,-0.349151,-0.075274,-1.174038,-1.597591,-1.143022,0.537173,0.781523,-0.055002,-1.455418,-0.545866,0.102958,-1.139262,-0.808769,0.266049,0.943971,0.419462,1.995836,-0.232213,FALSE
0.136345,-0.646897,-0.635932,-1.297012,-0.274174,-0.137512,-1.294351,-0.635475,0.755895,0.688969,-0.225505,-0.068698,0.213471,0.483418,-0.064432,0.278381,0.498459,0.12777,-0.715868,-1.04666,0.601309,TRUE
0.265687,-0.120985,-0.597327,-1.32554,-0.737319,-0.317976,-1.108989,0.190831,0.127609,0.658646,-0.490445,-0.012062,-0.115835,0.051659,-0.178196,0.834508,1.32109,-0.529041,0.146598,-1.009316,-0.086038,TRUE
-0.022662,-1.355107,-0.130117,-1.368046,-0.265969,-0.143967,-0.541087,-0.809775,0.359617,1.84812,0.493962,-0.186753,1.47458,0.577074,-1.025559,-0.675612,-0.939958,0.05199,-0.516408,0.818665,-0.483393,TRUE
0.149244,-0.149717,-1.113239,-0.899395,-1.154929,0.406878,-0.117782,7.405981,0.691382,-1.21655,-0.738844,0.180374,0.223833,-1.426968,-0.570223,-1.101211,-1.6644,3.059191,-0.260407,-1.101695,-1.043367,FALSE
0.492018,-0.739885,1.219374,0.476508,-0.006162,-0.991466,0.756501,-0.558844,0.382674,0.409557,0.706338,-1.57504,1.080592,-0.853261,0.094274,-0.727087,-1.035992,-0.505655,-1.158931,0.718301,-0.350428,FALSE
0.151085,-0.541218,1.765108,-0.248567,-0.000655,-2.3336,-0.311555,-1.359157,0.169864,0.586405,2.543889,-2.278038,0.303947,-0.769662,-1.912281,-0.678767,0.288656,-0.551494,1.456433,3.605728,-1.307513,FALSE
-0.525778,-0.499819,-1.722051,-0.672243,-1.680493,2.298536,-1.578102,1.355181,0.722058,-1.00573,-0.615433,2.878371,0.709364,-0.963336,-2.162841,-0.91569,-0.280374,2.017756,1.006921,-1.377757,0.09448,TRUE
0.112499,-1.029469,-0.063973,-0.437195,-0.336548,-0.524479,-0.932436,-2.527094,1.036337,0.633743,0.145896,-0.844167,-0.879494,1.22268,-2.419431,0.20868,3.005783,-2.174124,-0.593245,0.095808,0.728798,TRUE
-0.38366,-0.616298,0.416303,-0.008031,1.131881,-0.542427,-0.592308,-1.841683,0.128485,0.572265,6.25191,0.141439,-0.838789,-0.436572,-2.945198,-1.618205,-0.313901,-1.859766,-1.264774,-0.500635,-0.431732,TRUE
1.276906,1.91383,-0.929855,-0.682032,0.703072,-1.304378,-1.023418,-0.406188,1.235555,-0.687821,-0.553292,-2.317024,2.308008,-0.406232,3.995088,-0.468393,-0.721565,-0.431394,-2.025678,0.402161,-0.747013,FALSE
-0.296412,-0.851944,0.506053,3.453937,-0.537664,-1.412472,-0.219731,-2.045535,7.142041,-0.986437,-0.280572,0.141299,-0.360112,-0.526519,-1.898665,0.045485,-0.825682,-0.680087,-2.013403,0.670555,-0.282362,TRUE
0.46622,-0.356877,-1.145259,-1.376088,0.229122,1.72742,-2.368221,-1.815683,-1.181891,0.398311,-1.298929,0.382563,-1.050352,0.909325,-0.760667,0.492965,5.037045,-1.015002,-1.817021,-0.853467,-0.35895,TRUE
-0.692935,-2.647438,-1.369279,-0.556122,0.913525,-0.356973,-1.338473,-2.003756,0.291777,2.154546,0.309644,-1.200262,0.802201,-0.271994,-2.031215,1.903956,1.030039,-0.72759,-2.184903,-0.626181,1.662599,TRUE
-0.007765,-1.308078,-0.777804,-1.786328,0.205417,2.591925,-1.530767,-0.604339,-0.693944,0.920382,-0.992761,0.045433,-0.274157,1.384153,-0.750384,0.582218,-0.12798,-0.794777,-1.205742,-1.182804,0.648,TRUE
0.85685,1.42576,1.942033,-1.519485,2.293203,-0.532607,-0.96498,2.435083,-1.845403,-0.371237,0.218643,-1.696414,0.295693,-0.146627,-0.729286,-1.683298,-1.292008,-1.939715,0.335072,-0.153521,-0.500983,FALSE
-0.314101,-0.25444,0.23704,-1.743373,1.982823,-0.856891,-0.555373,8.281105,-1.640437,0.043537,-0.084964,-0.936768,0.768385,-0.701036,-0.455172,-0.660111,-1.20409,-0.4304,-0.673104,-1.361182,-1.16616,FALSE
-0.826254,-1.689717,-0.845757,-0.779099,0.685324,-1.644558,-0.978944,-2.357539,2.790899,1.322195,0.566392,-0.743455,-0.473034,0.11542,-1.720749,-0.206898,-0.032546,-1.549788,0.337558,4.091179,0.272224,TRUE
0.124473,-0.759396,1.702244,-0.69013,0.143459,-1.323241,0.229127,1.110439,-0.496981,-0.489393,1.168733,-1.230983,0.534434,0.156181,-2.233112,-2.274182,-0.892103,-1.522337,2.444228,2.639928,-0.390164,FALSE
1.064936,-0.982556,2.093362,-0.214264,-1.338212,-1.20173,1.177125,0.121523,0.046811,0.176479,1.874829,-1.203876,1.241458,-0.601959,-1.557684,-1.069419,-0.688159,-0.095528,0.238527,0.256259,-0.296063,FALSE
-0.760806,-0.755927,-0.427928,0.50937,0.86951,-0.559884,-1.514869,-1.485207,0.160934,0.894737,1.932099,0.050047,0.261759,-0.543837,-2.571996,-1.200065,0.495268,-1.337502,-1.31194,1.448488,0.094768,TRUE
3.444938,1.179432,-0.548929,-0.151535,0.0467,-1.069166,-0.228991,0.881061,0.17274,-0.364984,0.43534,-1.808762,0.181083,-0.204532,-1.276114,-1.12886,-1.018472,-0.867848,0.342459,0.449579,-1.161904,FALSE
1.771844,0.279051,1.290852,-1.157438,0.385101,-1.061493,-0.234996,1.999168,-1.146452,0.375315,1.738739,-0.614862,-0.313035,-0.892015,-1.148957,-1.316085,-1.68398,-1.026275,7.986233,-0.446004,-1.038347,FALSE
0.699662,-1.158253,-1.58643,0.926475,-0.371289,-1.244191,-1.52747,-2.267805,1.760673,0.567568,-0.740771,-0.458626,-0.912348,-0.073654,-1.971434,2.070833,1.714764,0.076363,-1.182287,2.22181,0.180407,TRUE
0.000278,-0.500397,-0.452701,-0.913837,0.804784,1.132086,-0.952668,-1.467537,-1.325572,0.343664,-0.940564,0.282946,1.056959,6.575953,-2.185485,-2.130722,-1.406966,-1.840952,-1.683806,-0.696569,-1.549412,TRUE
-1.393679,-1.205132,0.396332,-1.411892,-0.48054,-1.326738,-0.395134,-2.438114,-1.261685,7.033141,1.974743,-1.147975,0.352921,-0.296629,-1.070358,-1.775561,-1.203091,-1.852235,-0.33757,1.534946,-0.710166,TRUE
0.235102,-0.979723,0.089675,-1.458235,0.261768,1.055993,-0.927813,-0.544619,-0.149886,0.893895,-0.099486,0.01529,0.082216,2.263473,-1.052772,-0.466806,-0.407493,-1.392866,-1.24088,-0.835257,-0.303997,TRUE
-0.170327,1.883118,-0.015423,-0.173817,-0.910101,-0.078057,-0.913418,-1.295593,0.523442,-0.866331,-0.683442,-0.173893,-0.880933,-0.047056,-2.171346,0.619219,0.360226,-2.206058,5.053793,-0.187344,0.82487,TRUE
0.507025,-1.038458,0.146216,-0.851733,-0.356593,-0.559466,-1.03233,-0.833602,-0.097628,0.689529,-0.29782,0.094841,-0.345279,0.157604,-0.333292,1.143804,0.345116,-0.557636,-0.43261,-0.834937,0.882981,TRUE
0.422121,-0.220418,2.024383,-0.863057,-0.887482,-0.613245,1.425703,0.29586,1.019102,-0.042112,0.87316,-0.577482,1.940313,-0.262735,-1.350186,-1.544492,-1.853548,1.112749,-0.342106,-0.488241,-0.735135,FALSE
-1.106468,-0.109635,-2.262429,-1.183184,7.161413,-0.512564,-1.119287,0.484357,-1.573908,-0.159049,-0.786088,-1.162948,-0.668791,-0.147366,1.004559,-0.0533,0.649105,-0.696428,-1.809497,0.516138,-0.923542,FALSE
1.645962,-0.057708,-0.835322,0.305776,-0.72071,-0.472757,0.207942,0.815459,1.657752,0.124159,-0.38295,-1.732058,0.91505,-0.571075,-1.104239,-1.041456,-0.861306,0.687164,-0.992413,0.723068,-0.881166,FALSE
-0.184989,2.320171,-1.128268,-1.059609,-0.434673,5.992224,-0.864617,0.367401,-0.168931,-1.178591,-0.400708,-1.130741,-1.334534,2.613516,-1.648896,-1.64086,-0.978107,-1.357805,-0.792393,-0.246355,-1.130826,FALSE
-0.142333,0.831076,-0.991958,-1.556573,-0.887579,5.216077,-1.296887,1.366267,0.578091,-1.046157,-1.173953,0.486291,-1.022913,-0.713695,-2.268346,-0.806437,0.868838,-0.838611,-1.455616,-0.868232,0.190575,TRUE
0.15653,-0.761182,0.008543,-0.532509,-0.474029,-0.76276,-0.853018,-1.534119,-0.144346,0.467424,0.162166,-0.107395,0.628593,1.002415,-0.709067,0.460997,1.40874,-0.027572,-0.711934,0.512908,-0.745831,FALSE
0.876234,-1.098567,1.134273,0.446296,0.445082,-0.519031,2.090335,0.976019,0.549733,0.117138,-0.998085,-1.60831,0.819228,-1.036451,-1.077592,-1.450796,0.198599,-1.381466,-2.876836,0.057429,-0.107739,FALSE
-0.98767,-1.261965,2.688797,0.720661,0.350512,-0.439618,-1.010372,-2.233904,-1.106989,0.458659,1.005558,-1.307156,0.143776,4.449867,-2.195892,-1.542342,-0.567765,-3.134651,0.675262,0.359554,-0.72831,TRUE
-1.130519,-1.44284,-0.85663,-0.191632,0.796664,-1.636406,-0.696592,0.458498,-0.381143,2.298624,1.795189,-1.767312,-0.625076,-1.043637,-0.010364,-1.556134,1.076466,-2.538864,-0.0983,3.61013,0.084498,FALSE
-0.507069,2.449449,-1.197014,-0.249281,1.528569,0.197359,-1.013328,-0.712509,-0.52002,0.220539,0.660905,-0.843937,-0.496021,0.896394,-2.856982,-0.997178,0.013081,-1.704317,-1.037837,2.310766,-1.447234,TRUE
0.504473,-0.036939,-1.187549,-0.146499,2.59375,-1.571495,-0.207588,-0.88083,-0.16025,0.096455,0.112652,-2.310334,0.44843,-0.819987,-0.39484,0.436731,0.21353,-0.04794,-1.152,2.779823,-1.069153,FALSE
9.201106,2.485165,-1.703048,-0.915238,0.194804,-0.015597,-1.262899,-0.146972,-0.229569,-1.42539,-0.552179,-0.604915,-1.039661,-0.101906,-0.276258,-0.381029,-1.301286,-0.349214,-1.627313,-1.68855,-0.883047,FALSE
-0.273318,-1.720937,-0.613,-1.367253,0.389316,-0.640831,-1.908514,-1.709871,-0.813684,-0.628746,-0.568233,-0.680499,-0.419842,-0.019213,-2.105688,2.662522,4.610008,-2.405438,-0.358679,-0.421893,3.262461,TRUE
0.820664,-1.579978,-1.723527,-1.263274,0.502223,-0.712791,-0.954057,-1.69012,-0.018041,0.548594,-0.29276,-0.682121,1.003116,0.297333,0.384121,1.917229,1.643467,-0.189049,-1.039654,0.084517,-0.072277,TRUE
0.715117,-1.683725,-1.177637,-2.048433,1.34947,0.56838,-1.620335,-0.590548,-1.320394,1.102199,-1.555705,0.630633,0.430818,1.914965,-0.884315,0.575013,0.702077,-0.953071,-1.572844,-1.282883,0.249596,TRUE
0.284683,-0.408986,0.481574,3.685851,0.310352,-0.7835,2.081361,0.206383,0.129608,-0.261149,0.241073,-0.997733,0.25559,-0.450703,-2.229646,-1.819345,-1.307118,-1.19801,-1.003685,0.03402,-1.034642,FALSE
2.78811,1.32157,-1.710343,-1.319854,1.40145,-0.78108,-1.795242,-1.005573,-0.223158,0.73094,-0.72413,-1.72752,-0.665443,-0.371318,-1.263272,0.553562,0.272563,0.074865,1.191408,0.250752,-0.143753,FALSE
1.275129,-0.234662,2.418364,-1.26745,0.945576,-1.035733,-0.383156,-0.728622,-1.461931,0.249604,0.784751,-1.3292,0.3364,-0.521264,-0.011806,-0.894953,-0.244277,-1.017125,5.124525,-0.550494,-0.60771,FALSE
0.993088,-1.704663,-1.246143,-0.401806,-0.161775,-0.823409,-1.617996,-1.288191,0.282957,0.628829,-1.082078,0.272299,0.607664,-0.251331,-0.326022,1.154435,1.91325,1.82416,-1.682343,-0.626004,-0.20966,TRUE
-1.272631,-0.240877,-2.175595,-1.315647,0.706753,3.023796,-1.491134,0.153991,-0.356692,-1.089694,-0.582932,-0.758767,1.271894,0.594444,-2.914957,-2.34344,-1.432423,2.192046,-0.457531,1.854882,1.859824,FALSE
-0.643071,-0.93597,-0.152383,-0.888703,0.538703,0.284777,-0.517357,-1.833237,-0.666793,0.590466,0.009307,-0.366301,-0.327979,0.686695,-1.791068,0.631532,1.481591,-1.727579,-0.546456,0.75443,0.084489,TRUE
1.686038,0.284092,-0.30214,1.020194,5.308239,-0.406825,0.421492,-2.313288,0.003772,-0.527313,0.756121,0.240222,-0.197818,-0.199338,-1.758476,-1.790583,-1.313098,-2.196849,-2.19206,-0.096323,-1.614189,FALSE
-0.432909,-0.231727,0.467724,1.152218,0.466411,-0.777255,-0.236202,2.390176,-0.178393,-0.139543,0.337713,-1.239632,0.486342,-0.77587,-1.954782,-1.314658,-1.007297,-1.29514,-1.08456,1.124147,-0.52324,FALSE
-0.929128,-1.686541,-0.055632,-0.036921,-1.478464,0.12637,-1.711918,-0.811209,2.125555,-1.281689,-0.811935,0.431086,0.54618,-2.086712,-2.220795,-0.422026,1.185369,-0.470616,2.407403,-0.17977,3.927164,TRUE
-0.59984,-0.850508,-0.965752,-0.847734,2.386462,-0.496207,0.242294,0.183696,-0.313692,0.420103,-0.097055,-1.477674,1.136351,-0.859037,0.701965,-0.671713,-1.103721,0.466089,-0.862027,1.492735,-0.447447,FALSE
0.383471,-1.087958,0.315591,-1.848549,1.675512,-1.534225,-0.287825,0.155041,-2.272209,1.253136,-0.451998,-2.484408,5.038044,-0.453546,0.613792,-0.572891,0.424151,-0.301127,-1.666011,0.985983,-0.90032,FALSE
1.840256,0.057146,-0.38832,0.383539,-1.019927,-0.853426,0.476929,0.506233,2.044829,0.349534,-0.120932,-1.719465,0.964643,-0.690208,-1.068276,-1.209841,-0.91547,0.765504,-0.958806,0.461924,-1.16213,FALSE
0.99377,-0.968904,-0.437216,-0.761781,-0.798688,-0.214793,-0.983782,-0.55787,0.748542,-0.135478,-0.921577,0.619249,0.563789,0.06488,-0.162906,1.177819,0.114659,0.740464,-0.498636,-1.366096,0.466829,TRUE
0.723913,-2.270989,-1.160266,0.86178,-0.20674,-1.073523,-1.264499,-1.655025,0.181799,0.527205,-0.5686,-1.215402,-0.674148,0.566375,-1.805515,2.925596,2.232103,0.320767,-1.643229,-0.618523,0.848535,TRUE
1.727852,0.255222,-2.473538,-1.271248,2.300646,-0.883845,-1.134772,-0.955657,-0.000113,0.361215,-0.264421,-2.058722,-0.18139,0.17421,-0.429274,0.180143,0.669914,-0.417372,-1.028664,1.516122,-0.033525,FALSE
-0.230519,-1.092852,0.231131,-1.29203,-1.44875,-1.031985,-1.071322,-0.976438,-0.329375,0.663611,0.084625,-0.300166,0.573435,0.175112,-0.022094,1.125788,0.131826,0.065384,2.247067,1.299783,0.19458,TRUE
0.008258,-0.829074,-1.062076,-1.727499,-0.10764,0.03808,-0.973759,0.762172,-0.500983,0.909663,-0.133991,0.573414,0.632391,0.398684,0.133826,-0.095943,-0.774076,2.17699,-0.415143,-0.774281,-0.401452,TRUE
-0.809658,0.297768,-1.207392,-1.383476,-0.595763,-1.907414,-1.018368,-1.502836,0.178103,1.213858,-0.718784,-0.896284,-1.022705,0.161623,-2.268575,-0.438167,0.758947,-1.282212,1.417647,9.019871,-0.923708,TRUE
-0.516611,-0.873617,-0.331838,3.663362,-0.489225,-0.164107,-0.83125,-0.829869,1.569541,-0.081757,-0.913981,-0.623447,-0.459344,-0.487288,-0.356182,3.903789,-0.099433,-1.120265,-1.961264,-0.452338,-0.513809,TRUE
0.175078,-1.080735,-1.831418,-1.747391,1.345965,1.460913,-2.40725,-0.413127,-1.286524,1.656915,-0.684863,0.106257,0.228711,0.34408,-0.531033,0.697102,0.693521,0.097315,-1.416519,-0.498278,-0.531089,TRUE
-1.10897,-1.667928,0.381538,-1.282205,1.962828,-2.033757,-0.949228,-2.193778,-1.240407,2.828868,2.739417,-1.698395,-0.250353,0.417129,-1.088125,-0.469571,0.682783,-2.374138,-0.917237,2.248139,-0.201755,TRUE
0.802303,-0.087846,-0.449829,0.298325,-1.387411,0.063921,-0.882552,-0.44853,5.08238,-1.018589,-0.077222,-1.279874,-0.55744,-0.50448,-1.207162,-0.382131,-0.450813,-0.166435,0.022602,1.173185,0.576552,FALSE
-0.853797,-0.278973,-1.3639,-0.228388,0.827303,-0.582553,-0.534459,-0.681959,1.686235,0.709435,0.944461,-2.079801,-0.355143,-0.425279,-0.939658,-0.916341,0.180865,-0.545271,-0.374225,2.524913,0.176719,FALSE
-0.92537,-1.311916,5.78941,-1.570555,1.00205,-1.790517,-1.495952,5.090614,0.080735,0.515148,0.099191,-1.718923,1.355783,-1.344436,-1.45597,-1.381506,-0.715216,-1.463137,-1.444156,-0.983075,0.568077,FALSE
-0.637532,0.445787,-0.803491,-0.746035,-0.356494,-0.426548,-1.104488,0.009436,-0.257177,-0.076528,-0.134019,0.257882,-1.016153,-0.491629,-0.97266,-0.140761,-0.176194,-1.43607,11.698257,0.505528,-0.089636,FALSE
-0.64371,-1.92335,-0.086866,-0.186827,-0.5361,1.45928,-1.387846,-1.505673,1.013453,0.305335,0.340047,-0.978657,-0.329537,0.660743,-2.053408,1.970562,0.331326,-1.396409,-0.029925,0.610806,0.260059,TRUE
1.620143,-0.291272,1.788346,-1.010862,1.190672,-0.86967,0.823295,2.442362,-1.945819,-0.315689,0.147761,-1.656567,1.784353,-0.3123,-1.102634,-1.721709,-1.585709,-0.092894,-1.352892,-0.081983,-0.409448,FALSE
-0.689143,-2.671037,-1.451729,-0.224386,0.429089,-1.412786,-1.327817,-1.983727,0.959508,0.216702,-0.551448,-1.376364,0.796124,-0.615593,-1.502757,1.867774,4.859996,0.204981,-1.418805,0.438717,1.299196,TRUE
0.889867,0.403186,-0.748181,-0.238106,-0.136244,-1.75035,-0.096452,-0.61027,2.835802,-0.027633,0.275723,-1.902844,0.505257,-1.079617,0.004754,0.519335,-0.367775,-0.710376,0.709593,2.229247,-1.1581,FALSE
1.690405,7.40446,-1.793896,-1.2889,0.356103,-0.226419,-2.2275,-0.694489,-0.042606,-0.489562,-0.811936,0.294587,-0.089523,0.513628,-1.808025,-1.297775,-0.429172,0.35291,-1.172771,0.146108,-1.291508,TRUE
0.128288,0.92811,-0.614367,0.19981,-0.867205,-0.274331,-0.59921,0.49587,0.062356,-0.505896,-0.263948,-0.030563,-0.394648,-0.913495,-1.62664,-0.325781,-0.830359,-0.999885,10.208552,0.617166,-0.621712,FALSE
1.813156,2.06401,-0.799601,-0.922451,3.676479,-1.546013,-1.164897,-0.443698,-1.019667,-0.817303,-0.217691,-1.006113,-0.805849,-0.309687,0.057645,-0.709651,0.203716,-1.713718,3.282488,-0.499955,-0.977909,FALSE
1.20276,-0.94964,-1.767105,-0.968538,-0.085282,-0.046007,-1.428246,-1.074008,-0.009527,0.213992,-0.930306,-0.878242,0.259299,-0.763592,-2.201563,1.367121,4.09027,-0.072799,-0.681192,0.093824,0.591562,TRUE
-0.165049,-0.392618,-0.308553,-0.344028,0.273352,-0.409185,-0.428789,-2.322922,-0.023014,0.518168,-0.349555,-1.592453,-1.112314,1.69627,-2.430015,0.11181,0.980927,-2.427578,-0.333394,3.143266,0.845539,FALSE
-0.610846,-1.294496,-0.874842,-0.181103,-0.452756,-0.998293,-0.335149,-0.783267,1.556246,0.624628,-0.197853,-2.202893,-0.513028,-0.387902,-0.390366,-0.043953,0.683112,-0.770291,0.061174,2.409717,1.531543,FALSE
-0.235199,-0.953778,-1.073347,0.469404,0.513631,-0.060148,-0.730751,-1.531049,-0.250547,0.887224,-0.260363,-0.341387,1.078349,0.977367,-1.404932,-0.969385,-0.371022,0.57924,-1.128068,0.873144,-0.869507,TRUE
6.616171,2.856183,0.138658,-1.871646,-0.069196,-0.103969,-0.979211,2.125907,-0.854614,-1.087968,-0.653626,0.157602,0.680314,0.13314,-0.106749,-1.746438,-2.182241,-0.822477,-1.783113,-2.196173,-1.213343,FALSE
-0.471324,0.606394,0.566147,-1.728561,-0.7861,-0.327756,-0.143558,1.351145,2.11598,-0.201389,1.863605,-0.257487,0.606023,-1.182335,-1.092239,-0.867049,-0.66814,-0.242185,2.215315,-0.109232,-1.156792,FALSE
0.334208,-1.025134,1.854876,-0.289903,-0.402072,-0.595476,0.468734,-0.758872,-0.359468,-0.159575,0.215312,0.063595,0.614451,-0.293347,-0.747268,-1.240308,-0.789925,-1.172728,0.018143,0.109885,0.896743,FALSE
-0.041331,-1.163289,0.068427,-0.566364,-1.277213,-0.994903,0.532983,-0.671821,0.093248,1.174307,1.16743,-1.6723,2.318957,-1.209543,-1.766088,-1.676543,-0.134062,0.472301,0.021916,2.971896,0.179295,FALSE
-0.219841,-1.349297,2.458854,-1.016418,-1.147607,-1.204104,2.112302,-0.458169,0.169546,4.441212,1.333968,-2.176384,1.165211,-1.275615,-0.979029,-1.787667,-1.463384,-1.030439,-0.473968,-0.256682,0.073987,FALSE
-0.646712,-1.735311,-1.0401,-0.203646,-0.027336,-1.168674,-1.383581,-0.244363,0.594326,1.275857,-0.95205,-0.94864,1.082731,-0.04564,-1.224111,-0.357488,-0.193855,2.960499,-1.043923,2.589186,-1.322103,TRUE
1.639353,-0.224475,0.545823,0.244082,-1.702987,-1.587641,-0.115135,0.284437,2.436711,-0.144931,0.456795,-1.034157,1.486176,-0.821327,-1.053076,-0.841823,-1.040805,1.886485,-0.303568,1.115438,-1.465265,FALSE
-0.76565,-1.197191,-0.153216,0.679039,2.948021,-1.1156,-0.597684,5.051823,-1.31286,-0.220582,-0.279116,-1.459143,0.187943,-0.109249,-2.379405,-1.788471,-0.57738,-1.1485,-2.234614,1.650109,-1.155346,FALSE
1.502026,1.752252,-0.682716,-0.595485,0.84595,-0.159198,-1.297155,-0.724383,-0.632524,-0.199678,0.259106,0.928623,0.162149,-0.066609,-2.270298,-1.188333,0.939929,-1.613617,-1.605526,0.692462,-1.008854,TRUE
-0.7977,-0.988141,-1.310598,-1.151893,1.211627,-1.98499,-0.542831,-1.273782,0.22884,1.81659,-0.208485,-2.488974,-0.224387,-0.589513,-1.990304,0.153802,1.017099,-1.29261,-0.9761,7.167722,-0.117236,TRUE
0.500102,-0.047319,-0.646611,-0.729012,0.264632,-0.894973,-1.084416,-1.246639,1.268124,1.250805,0.359819,-1.402342,-0.236907,0.581724,-1.450185,-1.011051,0.073887,-0.49381,-0.069667,2.327248,-0.712672,FALSE
4.017975,0.696133,-0.137161,-0.771251,0.694509,-0.850717,-0.739544,-1.106684,-1.086903,-0.466596,-0.268493,-1.33395,1.304742,0.971443,1.278898,-1.077986,-0.075452,-0.976217,-2.171391,-1.070651,-0.421773,FALSE
0.041243,1.051439,-0.402742,-1.745807,5.089089,-0.549147,-2.269794,-0.405193,-1.682531,1.017785,-0.454615,-1.391188,-0.113487,1.521691,-1.008852,-1.266621,0.094304,-1.921382,-1.143429,-0.164071,-0.961587,TRUE
1.195938,0.366799,-0.41171,-0.713268,-0.159933,-1.750798,-0.855985,-0.002891,1.950651,-0.320443,0.34519,-2.023992,0.068078,-0.939546,-0.336409,-0.362558,-0.354334,0.126069,0.867831,2.145401,0.042533,FALSE
-0.313242,-1.388619,0.586054,4.36715,-0.381404,-1.201242,0.483367,0.954341,0.266633,0.579796,0.484617,-2.743689,-0.011475,-1.095691,-0.55964,-0.793562,0.171424,-1.893658,-0.885609,2.461527,-0.897779,FALSE
0.097268,-0.719628,1.802916,0.339755,-0.872604,-1.191437,2.17134,3.505825,0.664946,-0.006644,1.11352,-1.066175,0.849271,-1.703539,-0.271079,-0.609037,-0.850946,0.444082,-0.083151,-0.00356,-1.891165,FALSE
1.452938,-0.891991,1.645025,0.143779,1.756901,-0.807979,-0.145654,0.029442,-1.196413,0.2543,0.215611,-1.151799,0.727436,-0.884495,-2.584833,-1.889472,0.008406,-1.598609,-1.665285,0.53631,0.340657,FALSE
0.746248,0.071613,-0.717757,-0.113536,-1.081512,-1.283046,-0.036755,-0.194132,1.293627,0.02619,0.849655,-2.084167,-0.313098,-1.618036,-1.505028,0.277437,0.546825,0.185828,0.459118,4.565385,-0.875534,FALSE
-0.96617,-0.400895,-0.685381,-0.80659,-0.246058,-1.476017,-0.408728,-1.448857,-0.631237,1.712586,-0.509865,-1.734245,-0.201861,-0.442915,-2.373266,-0.208925,0.693717,-0.838122,0.372488,9.478168,-1.349717,TRUE
10.847748,1.248158,-1.166878,-1.271367,-0.056504,-0.1401,-1.203439,-0.395846,-0.84672,-1.441529,-0.787555,-0.23717,-0.184,-0.16168,-1.035622,-0.671148,-1.507131,-0.29048,-1.543964,-1.376277,-0.568907,FALSE
-0.287426,-0.628366,-0.636111,0.229191,0.731833,-0.872439,-1.539298,-3.086095,-0.435932,-0.415027,0.472159,-1.44784,-0.60788,0.737609,-0.132568,1.721215,5.067185,-2.487899,-0.978319,0.307847,0.824066,TRUE
1.729188,-0.276786,1.42075,-1.981772,1.242882,-0.543825,0.7588,0.405894,-1.499256,0.633429,0.635889,-0.257619,0.477938,-0.855472,-0.270338,-1.248641,0.03723,-0.979612,2.330659,-0.823861,-1.560595,FALSE
1.105043,-1.117885,-0.534879,-1.964692,0.617352,-1.871824,-0.789755,-0.259167,0.203232,-0.101128,-0.889579,-1.637613,2.159562,0.445468,0.24472,-1.419045,-1.06522,0.708734,-1.246684,2.167654,1.286532,FALSE
0.717304,-0.466315,-0.063032,-1.292817,0.014174,1.729446,-1.018479,-0.449309,-0.213403,0.758143,-0.956842,0.554016,-0.024595,0.483399,-1.386631,-0.658806,-0.497182,-0.447478,-1.217749,-0.01037,-0.510169,TRUE
-0.54633,-2.427353,-1.598799,1.271823,0.332999,-0.538995,-1.59947,-0.25417,-0.289128,0.314996,-1.102186,-0.077428,-0.271248,-0.088805,-0.586256,3.977532,2.15683,-0.084723,-1.844735,-1.03081,0.337739,TRUE
0.231071,-1.289949,-0.217858,-1.088742,0.653266,-1.154526,0.398903,-0.72999,-0.679876,1.294108,0.677788,-1.249912,0.689823,-0.178776,-1.179816,-0.968555,0.307044,-1.321318,-0.6062,3.868698,-1.461648,TRUE
-1.651726,-1.358835,-0.525353,-0.657504,0.23572,-2.073944,-0.676185,-2.749696,-0.627823,6.317257,2.952853,-1.181906,-0.944813,0.095113,-1.704228,-1.607634,-0.176756,-2.523596,0.158009,3.06294,-1.481574,TRUE
-0.992613,-0.3745,-1.352399,-0.844355,-0.18509,-1.633529,-0.686424,-2.072478,-0.68181,2.056325,-0.024902,-0.714889,-0.638279,0.265438,-1.970003,-0.396745,0.371199,-1.870869,0.380592,8.646927,-1.177088,TRUE
